"Exposure","LicAge","RecordBeg","RecordEnd","Gender","MariStat","SocioCateg","VehUsage","DrivAge","HasKmLimit","ClaimAmount","ClaimNbResp","ClaimNbNonResp","ClaimNbParking","ClaimNbFireTheft","ClaimNbWindscreen","OutUseNb","RiskArea","BonusMalus","ClaimInd"
0.322,340,2004-09-05,NA,"Male","Other","CSP55","Private+trip to office",49,0,0,0,1,0,0,0,0,7,59,0
0.666,264,2004-01-01,2004-09-01,"Female","Other","CSP50","Private+trip to office",53,0,0,1,0,0,0,1,0,6,50,0
0.226,272,2004-09-01,2004-11-23,"Female","Other","CSP50","Private+trip to office",53,0,0,1,0,0,0,1,0,6,50,0
0.002,577,2004-01-05,2004-01-06,"Female","Other","CSP60","Private",69,0,0,0,0,0,0,0,0,6,50,0
0.819,577,2004-01-06,2004-11-01,"Female","Other","CSP60","Private",69,0,1418.61027190332,0,0,0,0,0,0,6,50,1
0.166,587,2004-11-01,NA,"Female","Other","CSP60","Private",70,0,0,1,0,0,0,0,0,6,50,0
0.047,361,2004-08-14,2004-09-01,"Male","Other","CSP50","Private",48,0,0,0,0,0,0,0,0,3,50,0
0.333,362,2004-09-01,NA,"Male","Other","CSP50","Private",48,0,0,0,0,0,0,0,0,3,50,0
0.509,457,2004-02-28,2004-09-01,"Male","Other","CSP60","Private",61,1,0,0,0,0,0,0,0,9,50,0
0.005,464,2004-09-01,2004-09-03,"Male","Other","CSP60","Private",61,1,0,0,0,0,0,0,0,9,50,0
0.327,464,2004-09-03,NA,"Male","Other","CSP60","Private",61,0,0,0,0,0,0,0,0,9,50,0
0.177,571,2004-01-01,2004-03-05,"Male","Other","CSP60","Private",74,0,0,1,0,0,0,0,0,6,62,0
0.478,182,2004-03-09,2004-09-01,"Male","Other","CSP50","Private+trip to office",49,0,558.571903323263,1,0,0,0,0,0,7,50,1
0.333,188,2004-09-01,NA,"Male","Other","CSP50","Private+trip to office",50,0,0,1,0,0,0,1,0,7,62,0
0.666,415,2004-01-01,2004-09-01,"Female","Other","CSP55","Private+trip to office",54,0,0,0,0,0,0,0,0,8,50,0
0.333,423,2004-09-01,NA,"Female","Other","CSP55","Private+trip to office",55,0,0,0,0,0,0,0,0,8,50,0
0.303,294,2004-05-12,2004-09-01,"Male","Other","CSP55","Private+trip to office",42,0,0,0,0,0,0,1,0,8,50,0
0.333,298,2004-09-01,NA,"Male","Other","CSP55","Private+trip to office",42,0,0,0,0,0,0,1,0,8,50,0
0.75,392,2004-01-01,2004-10-01,"Male","Other","CSP50","Private",51,0,0,0,2,0,0,0,0,7,50,0
0.259,334,2004-05-28,2004-09-01,"Male","Other","CSP55","Private",47,0,0,0,1,0,0,0,1,6,50,0
0.333,338,2004-09-01,NA,"Male","Other","CSP55","Private",47,0,0,0,1,0,0,0,1,6,50,0
0.75,288,2004-01-01,2004-10-01,"Male","Other","CSP50","Private+trip to office",42,0,0,2,3,1,0,0,1,10,72,0
0.353,188,2004-05-24,2004-10-01,"Male","Other","CSP55","Private+trip to office",33,0,0,0,0,0,0,0,0,6,50,0
0.333,515,2004-05-11,2004-09-11,"Female","Other","CSP60","Private",64,0,0,0,1,0,0,0,0,10,50,0
0.055,519,2004-09-11,2004-10-01,"Female","Other","CSP60","Private",64,0,0,0,0,0,0,0,0,10,50,0
0.249,520,2004-10-01,NA,"Female","Other","CSP60","Private",64,0,0,0,0,0,0,0,0,10,50,0
0.066,233,2004-12-07,NA,"Male","Other","CSP66","Private",37,0,0,0,0,0,0,0,0,6,64,0
0.62,225,2004-01-28,2004-09-11,"Female","Other","CSP55","Private+trip to office",38,0,0,1,1,0,0,2,1,7,50,0
0.305,233,2004-09-11,NA,"Female","Other","CSP55","Private+trip to office",39,0,0,1,1,0,0,1,1,7,50,0
0.009,399,2004-09-28,2004-10-01,"Male","Other","CSP46","Professional",51,0,0,0,0,0,0,1,0,8,50,0
0.249,400,2004-10-01,NA,"Male","Other","CSP46","Professional",51,0,0,0,0,0,0,1,0,8,50,0
0.75,215,2004-01-01,2004-10-01,"Female","Other","CSP55","Private+trip to office",35,0,0,0,0,0,0,2,0,5,54,0
0.916,395,2004-01-01,2004-12-01,"Male","Other","CSP55","Private+trip to office",52,0,0,0,0,0,0,0,0,11,50,0
0.575,156,2004-03-04,2004-10-01,"Male","Other","CSP50","Private+trip to office",31,0,0,0,0,2,0,0,1,8,64,0
0.249,163,2004-10-01,NA,"Male","Other","CSP50","Private+trip to office",31,0,731.138066465257,0,0,0,0,0,1,8,60,1
0.155,498,2004-11-05,NA,"Male","Alone","CSP50","Private",59,0,0,2,0,0,0,1,0,11,58,0
0.75,483,2004-01-01,2004-10-01,"Female","Other","CSP50","Private+trip to office",58,0,0,0,1,0,0,0,0,10,50,0
0.197,333,2004-10-20,NA,"Female","Other","CSP55","Private",63,0,0,1,2,0,0,0,0,5,58,0
0.33,333,2004-09-02,NA,"Male","Other","CSP55","Private+trip to office",49,0,0,0,0,0,0,0,0,6,50,0
0.103,707,2004-11-24,NA,"Male","Other","CSP42","Professional",80,0,0,0,2,0,0,1,0,8,50,0
0.644,169,2004-02-09,2004-10-01,"Female","Alone","CSP50","Private+trip to office",33,0,0,0,0,0,0,1,0,7,51,0
0.695,381,2004-02-21,2004-11-01,"Male","Other","CSP60","Private",59,0,749.883987915408,1,0,0,0,0,0,5,50,1
0.166,390,2004-11-01,NA,"Male","Other","CSP60","Private",60,0,0,2,0,0,0,0,0,5,62,0
0.013,257,2004-09-23,2004-09-28,"Female","Other","CSP55","Private+trip to office",55,1,0,0,0,0,0,0,0,6,50,0
0.009,257,2004-09-28,2004-10-01,"Female","Other","CSP55","Private+trip to office",55,1,0,0,0,0,0,0,0,6,50,0
0.249,258,2004-10-01,NA,"Female","Other","CSP55","Private+trip to office",55,1,0,0,0,0,0,0,0,6,50,0
0.423,477,2004-01-29,2004-07-01,"Male","Other","CSP60","Private",73,0,0,0,1,0,0,2,0,9,50,0
0.499,483,2004-07-01,NA,"Male","Other","CSP60","Private",74,0,0,0,1,0,0,2,0,9,50,0
0.042,478,2004-12-16,NA,"Female","Other","CSP60","Private",88,1,0,0,0,0,0,0,0,7,64,0
1,316,2004-01-01,NA,"Female","Other","CSP50","Private",45,0,0,0,2,0,1,0,0,11,60,0
0.36,194,2004-01-01,2004-05-11,"Female","Alone","CSP50","Private+trip to office",34,0,489.903625377643,0,0,1,0,1,0,11,50,1
0.472,198,2004-05-11,2004-11-01,"Female","Other","CSP50","Private+trip to office",34,0,0,0,0,1,0,2,0,6,50,0
0.482,336,2004-06-04,2004-11-28,"Male","Other","CSP50","Professional",47,0,0,0,0,0,0,0,0,10,50,0
0.092,341,2004-11-28,NA,"Male","Other","CSP50","Professional",47,0,0,0,0,0,0,0,0,10,50,0
0.514,309,2004-05-26,2004-12-01,"Male","Other","CSP50","Private+trip to office",45,0,0,0,0,0,0,0,0,8,50,0
0.083,316,2004-12-01,NA,"Male","Other","CSP50","Private+trip to office",46,0,0,0,0,0,0,0,0,8,50,0
0.431,313,2004-06-26,2004-12-01,"Female","Other","CSP50","Private+trip to office",54,0,0,0,0,0,0,0,0,10,50,0
0.083,319,2004-12-01,NA,"Female","Other","CSP50","Private+trip to office",55,0,0,0,0,0,0,0,0,10,50,0
0.916,448,2004-01-01,2004-12-01,"Male","Other","CSP60","Private",59,0,0,0,0,1,0,1,0,7,50,0
0.053,164,2004-11-12,2004-12-01,"Female","Other","CSP50","Private+trip to office",43,0,0,0,2,0,1,1,0,9,50,0
0.083,165,2004-12-01,NA,"Female","Other","CSP50","Private+trip to office",43,0,0,0,2,0,1,1,0,9,50,0
0.12,412,2004-10-29,2004-12-12,"Male","Other","CSP50","Private+trip to office",53,0,0,0,0,0,0,0,0,6,50,0
0.053,414,2004-12-12,NA,"Male","Other","CSP50","Private+trip to office",53,0,0,0,0,0,0,0,0,6,50,0
0.422,421,2004-01-01,2004-06-03,"Male","Other","CSP50","Private+trip to office",53,0,0,0,0,0,0,0,1,10,50,0
0.577,426,2004-06-03,NA,"Male","Other","CSP50","Private+trip to office",53,0,0,0,0,0,0,0,1,10,50,0
0.944,690,2004-01-01,2004-12-11,"Male","Other","CSP60","Private",77,1,0,0,0,0,0,0,0,5,50,0
0.75,200,2004-01-01,2004-10-01,"Female","Other","CSP50","Private+trip to office",35,0,0,0,0,0,1,0,0,10,76,0
0.969,423,2004-01-12,NA,"Male","Other","CSP50","Private+trip to office",56,0,0,0,0,0,0,0,0,9,50,0
0.818,498,2004-01-01,2004-10-26,"Female","Other","CSP42","Professional run",61,0,593.318429003021,0,0,0,0,3,0,11,52,1
0.131,507,2004-10-26,2004-12-13,"Female","Other","CSP42","Professional run",62,0,0,0,0,0,0,4,0,11,52,0
0.05,509,2004-12-13,NA,"Female","Other","CSP42","Professional run",62,0,0,0,0,0,0,4,0,11,50,0
1,548,2004-01-01,NA,"Male","Other","CSP60","Private",69,0,0,0,0,0,0,0,0,5,50,0
0.012,413,2004-12-27,NA,"Male","Other","CSP55","Private",52,0,0,0,0,0,0,1,1,4,50,0
0.916,168,2004-01-01,2004-12-01,"Male","Other","CSP50","Private+trip to office",42,0,0,0,0,0,0,0,3,6,72,0
0.736,391,2004-04-06,NA,"Male","Alone","CSP1","Professional",52,0,0,0,1,0,0,0,0,11,50,0
1,394,2004-01-01,NA,"Female","Other","CSP37","Private",68,0,0,0,1,0,0,0,0,5,50,0
1,394,2004-01-01,NA,"Male","Other","CSP46","Professional",51,0,0,0,0,0,1,0,2,10,90,0
0.005,417,2004-01-01,2004-01-03,"Male","Other","CSP50","Private+trip to office",54,0,0,0,0,0,0,0,0,7,50,0
0.994,417,2004-01-03,NA,"Male","Other","CSP50","Private+trip to office",54,0,0,0,0,0,0,0,0,7,50,0
1,463,2004-01-01,NA,"Female","Other","CSP60","Private",76,1,0,0,0,0,1,0,0,9,50,0
0.273,555,2004-09-23,NA,"Male","Other","CSP60","Private",64,0,0,0,0,0,0,1,0,4,50,0
0.25,343,2004-01-01,2004-04-01,"Female","Other","CSP60","Private",66,0,0,1,1,0,0,3,0,5,50,0
0.308,408,2004-09-10,NA,"Male","Other","CSP21","Professional",52,0,0,0,0,0,0,0,0,6,50,0
0.916,229,2004-01-01,2004-12-01,"Male","Other","CSP50","Professional",37,0,0,0,0,0,0,1,0,3,72,0
0.062,578,2004-01-01,2004-01-24,"Female","Other","CSP22","Private+trip to office",71,0,0,0,1,0,0,0,0,7,90,0
0.937,578,2004-01-24,NA,"Female","Other","CSP22","Private+trip to office",71,0,0,0,1,0,0,0,0,7,85,0
0.942,442,2004-01-22,NA,"Female","Other","CSP55","Private+trip to office",55,0,97.3232628398791,0,1,0,0,1,0,7,50,1
0.005,386,2004-01-01,2004-01-03,"Female","Other","CSP50","Private",53,0,0,0,1,0,0,1,0,8,50,0
0.994,386,2004-01-03,NA,"Female","Other","CSP50","Private",53,0,0,0,1,0,0,1,0,8,50,0
0.632,379,2004-01-01,2004-08-19,"Female","Alone","CSP55","Private+trip to office",50,0,0,1,0,0,0,0,0,7,50,0
0.367,386,2004-08-19,NA,"Female","Alone","CSP55","Private+trip to office",51,0,0,1,0,0,0,0,0,7,50,0
0.544,422,2004-06-15,NA,"Female","Other","CSP60","Private",71,0,0,0,0,0,0,0,0,1,50,0
0.002,388,2004-01-01,2004-01-02,"Female","Alone","CSP50","Private+trip to office",55,0,0,0,0,0,0,0,0,10,68,0
0.997,388,2004-01-02,NA,"Female","Alone","CSP50","Private+trip to office",55,0,0,0,0,0,0,0,0,10,68,0
0.971,158,2004-01-01,2004-12-21,"Male","Other","CSP50","Private+trip to office",31,0,0,0,0,0,0,0,0,6,60,0
0.56,385,2004-01-01,2004-07-23,"Female","Alone","CSP50","Private+trip to office",50,0,0,0,0,0,0,0,0,5,50,0
0.439,391,2004-07-23,NA,"Female","Alone","CSP50","Private+trip to office",51,0,0,0,0,0,0,0,0,5,50,0
0.002,440,2004-10-01,2004-10-02,"Male","Other","CSP50","Private+trip to office",54,0,0,0,0,0,0,0,0,7,50,0
0.002,440,2004-10-02,2004-10-03,"Male","Other","CSP50","Private+trip to office",54,0,0,0,0,0,0,0,0,7,50,0
0.244,440,2004-10-03,NA,"Male","Other","CSP50","Private+trip to office",54,0,0,0,0,0,0,0,0,7,50,0
0.072,481,2004-05-14,2004-06-10,"Female","Alone","CSP60","Private",62,1,0,0,0,0,1,0,0,11,50,0
1,298,2004-01-01,NA,"Female","Other","CSP50","Private+trip to office",46,0,0,1,0,0,0,1,0,10,50,0
0.62,780,2004-05-18,NA,"Male","Other","CSP60","Private",83,0,0,1,0,2,0,1,0,7,50,0
0.143,488,2004-01-01,2004-02-23,"Female","Other","CSP60","Private",63,1,11924.0673716012,1,0,0,0,0,0,6,50,1
0.677,489,2004-02-23,2004-10-27,"Female","Other","CSP60","Private",63,1,0,1,0,0,1,0,0,6,50,0
0.178,497,2004-10-27,NA,"Female","Other","CSP60","Private",64,0,0,1,0,0,1,0,0,6,50,0
1,585,2004-01-01,NA,"Male","Other","CSP22","Private+trip to office",78,0,0,0,0,0,0,1,0,7,50,0
0.083,396,2004-01-01,2004-02-01,"Male","Other","CSP46","Professional",51,0,0,2,1,0,0,1,0,6,50,0
0.916,397,2004-02-01,NA,"Male","Other","CSP46","Professional",51,0,0,2,1,0,0,1,0,6,62,0
0.467,517,2004-07-13,NA,"Female","Other","CSP60","Private",76,0,0,0,0,0,0,0,0,10,50,0
1,444,2004-01-01,NA,"Female","Other","CSP60","Private",72,0,0,1,0,1,0,1,0,4,50,0
0.267,408,2004-09-25,NA,"Female","Other","CSP50","Private+trip to office",53,0,0,0,2,0,0,1,0,6,50,0
0.39,483,2004-01-01,2004-05-22,"Male","Other","CSP60","Private",73,0,0,1,1,0,1,0,0,10,50,0
0.609,487,2004-05-22,NA,"Male","Other","CSP60","Private",73,0,0,1,1,0,1,0,0,10,50,0
0.591,599,2004-01-01,2004-08-04,"Male","Other","CSP60","Private",72,0,0,2,0,0,1,0,0,10,53,0
0.598,507,2004-03-26,2004-11-01,"Male","Other","CSP66","Professional",60,0,0,0,0,0,0,1,0,7,50,0
0.166,515,2004-11-01,NA,"Male","Other","CSP66","Professional",61,0,0,0,0,0,0,0,0,7,50,0
0.116,342,2004-01-01,2004-02-13,"Male","Other","CSP42","Professional",47,0,0,2,1,0,0,0,0,6,50,0
0.883,343,2004-02-13,NA,"Male","Other","CSP42","Professional",47,0,0,2,1,0,0,0,0,6,50,0
0.379,465,2004-01-01,2004-05-18,"Female","Other","CSP55","Private+trip to office",56,0,0,0,0,1,0,0,0,10,50,0
0.166,384,2004-01-01,2004-03-01,"Male","Other","CSP3","Professional run",51,0,0,0,2,0,0,2,0,6,50,0
0.833,386,2004-03-01,NA,"Male","Other","CSP3","Professional run",51,0,942.338972809668,0,1,0,0,2,0,6,50,1
0.718,487,2004-01-01,2004-09-20,"Male","Other","CSP60","Private",63,0,0,0,0,0,0,0,0,7,50,0
0.089,240,2004-11-29,NA,"Female","Other","CSP42","Professional",41,0,0,2,0,0,0,0,1,7,62,0
0.305,159,2004-09-11,NA,"Female","Alone","CSP50","Private+trip to office",32,0,0,0,2,0,0,0,0,6,51,0
0.166,295,2004-01-01,2004-03-01,"Male","Other","CSP48","Private+trip to office",42,0,0,0,0,0,0,0,0,4,50,0
1,144,2004-01-01,NA,"Female","Alone","CSP55","Private+trip to office",50,0,0,0,0,0,1,0,0,10,51,0
0.135,471,2004-01-01,2004-02-20,"Female","Other","CSP1","Private+trip to office",69,0,0,0,1,0,0,0,0,10,90,0
0.344,472,2004-02-20,2004-06-24,"Female","Other","CSP1","Private+trip to office",69,0,6077.40181268882,0,1,0,0,0,0,10,85,1
1,240,2004-01-01,NA,"Female","Other","CSP55","Private+trip to office",38,0,0,1,0,0,0,2,0,6,50,0
0.173,360,2004-10-29,NA,"Male","Other","CSP55","Private+trip to office",53,0,0,0,0,0,0,1,0,4,50,0
0.149,150,2004-01-01,2004-02-25,"Male","Other","CSP50","Private+trip to office",31,0,0,0,0,0,0,0,1,9,50,0
0.85,151,2004-02-25,NA,"Male","Other","CSP50","Private+trip to office",31,0,0,0,0,0,0,0,1,9,50,0
0.083,420,2004-01-01,2004-02-01,"Male","Alone","CSP50","Private+trip to office",54,0,0,0,0,0,0,0,0,7,54,0
0.561,668,2004-06-09,NA,"Male","Other","CSP60","Private",74,0,0,1,1,0,0,0,0,11,50,0
0.166,329,2004-01-01,2004-03-01,"Male","Other","CSP50","Private+trip to office",49,0,0,1,0,0,0,1,0,7,50,0
0.833,331,2004-03-01,NA,"Male","Other","CSP50","Private+trip to office",49,0,0,1,0,0,0,1,0,7,50,0
0.422,484,2004-02-13,2004-07-15,"Male","Other","CSP50","Private+trip to office",58,0,0,0,1,0,0,1,0,7,50,0
0.461,489,2004-07-15,NA,"Male","Other","CSP50","Private+trip to office",59,0,0,0,1,0,0,1,0,2,50,0
1,486,2004-01-01,NA,"Male","Alone","CSP60","Private",70,0,0,0,0,0,0,0,0,11,53,0
0.176,272,2004-10-28,NA,"Male","Other","CSP21","Professional",40,0,0,0,0,0,0,0,2,7,50,0
0.166,304,2004-01-01,2004-03-01,"Male","Other","CSP50","Private+trip to office",45,0,0,0,0,0,0,0,0,6,50,0
0.519,306,2004-03-01,2004-09-08,"Male","Other","CSP50","Private+trip to office",45,0,0,0,0,0,0,0,0,6,50,0
0.166,345,2004-01-01,2004-03-01,"Male","Other","CSP48","Private+trip to office",57,0,0,1,0,0,0,1,1,10,50,0
0.833,347,2004-03-01,NA,"Male","Other","CSP48","Private+trip to office",58,0,0,1,0,0,0,1,1,10,50,0
0.528,261,2004-06-21,NA,"Male","Other","CSP46","Professional",46,0,0,0,0,0,1,1,0,7,80,0
0.833,144,2004-03-01,NA,"Male","Alone","CSP50","Private",31,0,0,0,0,0,0,1,1,6,68,0
0.445,414,2004-07-21,NA,"Male","Other","CSP37","Private",52,0,0,0,0,0,0,0,0,9,50,0
0.2,340,2004-06-19,2004-09-01,"Female","Other","CSP50","Private+trip to office",51,0,0,0,0,0,0,1,0,5,50,0
0.333,343,2004-09-01,NA,"Female","Other","CSP50","Private+trip to office",52,0,0,0,0,0,0,1,1,5,50,0
0.166,440,2004-01-01,2004-03-01,"Female","Other","CSP60","Private",68,0,0,0,0,1,0,0,0,7,60,0
0.833,442,2004-03-01,NA,"Female","Other","CSP60","Private",68,0,0,0,0,1,0,0,0,7,57,0
1,576,2004-01-01,NA,"Male","Other","CSP60","Private",66,0,0,0,0,0,0,0,0,9,50,0
0.774,511,2004-01-01,2004-10-10,"Male","Other","CSP55","Private+trip to office",65,0,158.344712990937,0,0,0,0,1,0,10,50,1
0.044,525,2004-12-15,NA,"Male","Other","CSP60","Private",71,1,0,0,0,0,0,1,0,6,50,0
0.064,612,2004-12-08,NA,"Male","Other","CSP60","Private",72,0,0,0,0,0,0,0,0,9,50,0
0.35,338,2004-03-25,2004-08-01,"Male","Other","CSP50","Private+trip to office",57,0,0,0,0,0,0,1,0,9,50,0
0.416,343,2004-08-01,NA,"Male","Other","CSP50","Private+trip to office",57,0,0,0,0,0,0,1,1,9,50,0
0.24,378,2004-01-01,2004-03-28,"Male","Other","CSP50","Private+trip to office",50,0,0,0,1,0,0,0,1,8,50,0
0.759,380,2004-03-28,NA,"Male","Other","CSP50","Private+trip to office",50,0,0,0,1,0,0,0,1,8,50,0
0.756,593,2004-03-29,NA,"Male","Alone","CSP50","Private+trip to office",72,0,0,0,0,0,0,1,0,11,50,0
0.155,478,2004-11-05,NA,"Male","Other","CSP60","Private",61,0,0,0,1,0,1,2,0,8,50,0
0.255,579,2004-01-01,2004-04-03,"Male","Other","CSP60","Private",70,0,0,0,0,0,0,0,0,9,50,0
0.25,319,2004-01-01,2004-04-01,"Male","Other","CSP50","Private+trip to office",48,0,0,0,0,0,0,0,0,7,50,0
0.538,322,2004-04-01,2004-10-15,"Male","Other","CSP50","Private+trip to office",49,0,0,0,0,0,0,0,0,7,50,0
0.167,259,2004-01-31,2004-04-01,"Male","Other","CSP50","Private+trip to office",40,0,0,0,1,0,0,0,0,7,50,0
0.749,262,2004-04-01,NA,"Male","Other","CSP50","Private+trip to office",40,0,0,0,1,0,0,0,0,7,50,0
0.75,586,2004-01-01,2004-10-01,"Male","Other","CSP60","Private",73,0,0,0,0,0,0,0,0,9,50,0
0.733,679,2004-04-07,NA,"Male","Other","CSP60","Private",75,0,0,0,0,1,0,0,0,10,50,0
0.728,288,2004-04-09,NA,"Male","Other","CSP50","Private+trip to office",45,0,0,1,3,0,0,0,0,7,80,0
0.125,445,2004-11-16,NA,"Male","Other","CSP60","Private",76,0,0,1,0,0,0,1,0,2,50,0
0.246,178,2004-01-01,2004-03-30,"Male","Other","CSP50","Private+trip to office",34,1,0,0,0,0,0,0,1,7,64,0
0.589,465,2004-05-29,NA,"Male","Other","CSP60","Private",61,0,0,0,1,0,0,1,0,7,50,0
0.25,454,2004-01-01,2004-04-01,"Male","Other","CSP46","Private+trip to office",56,0,0,0,1,0,0,1,0,7,50,0
0.749,457,2004-04-01,NA,"Male","Other","CSP46","Private+trip to office",56,0,0,0,1,0,0,1,0,7,50,0
0.166,465,2004-01-01,2004-03-01,"Female","Other","CSP60","Private",65,0,0,0,0,0,0,0,0,4,50,0
0.833,467,2004-03-01,NA,"Female","Other","CSP60","Private",65,0,0,0,0,0,0,0,0,4,50,0
0.356,636,2004-02-23,2004-07-01,"Female","Other","CSP60","Private",74,1,0,0,0,0,0,0,0,9,50,0
0.499,641,2004-07-01,NA,"Female","Other","CSP60","Private",74,1,0,0,0,0,0,0,0,9,50,0
0.001,467,2004-03-31,2004-04-01,"Male","Other","CSP6","Professional run",57,0,0,0,0,0,0,0,0,11,50,0
0.372,429,2004-08-17,NA,"Male","Other","CSP1","Private+trip to office",54,0,0,1,0,0,0,0,0,4,50,0
0.344,333,2004-01-01,2004-05-05,"Male","Other","CSP55","Private",46,1,0,0,0,0,0,0,0,10,50,0
0.655,337,2004-05-05,NA,"Male","Other","CSP55","Private",46,0,0,0,0,0,0,0,0,10,50,0
0.603,154,2004-05-24,NA,"Male","Alone","CSP50","Private+trip to office",33,0,0,0,1,0,0,0,0,6,64,0
0.304,251,2004-01-01,2004-04-21,"Female","Other","CSP50","Private+trip to office",53,0,0,0,0,0,0,0,0,10,54,0
0.695,254,2004-04-21,NA,"Female","Other","CSP50","Private+trip to office",53,0,0,0,0,0,0,0,0,10,51,0
0.333,445,2004-01-01,2004-05-01,"Male","Other","CSP42","Private+trip to office",56,0,0,1,0,0,0,0,0,7,50,0
0.666,449,2004-05-01,NA,"Male","Other","CSP42","Private+trip to office",56,0,0,1,0,0,0,0,0,7,50,0
0.166,151,2004-01-01,2004-03-01,"Male","Other","CSP50","Private+trip to office",30,0,0,0,1,0,0,0,0,7,64,0
0.138,153,2004-03-01,2004-04-21,"Male","Other","CSP50","Professional run",30,0,0,0,0,0,0,0,0,7,64,0
0.695,154,2004-04-21,NA,"Male","Other","CSP50","Professional run",30,0,0,0,0,0,0,0,0,7,59,0
1,332,2004-01-01,NA,"Female","Other","CSP60","Private",67,1,0,0,0,0,0,0,0,7,50,0
0.749,175,2004-04-01,NA,"Female","Other","CSP50","Private+trip to office",34,0,0,0,0,1,0,0,0,10,50,0
0.517,146,2004-06-25,NA,"Female","Alone","CSP50","Private+trip to office",31,0,0,0,0,0,0,0,0,4,51,0
0.25,409,2004-01-01,2004-04-01,"Male","Other","CSP50","Professional",58,0,0,0,2,0,0,0,1,6,50,0
0.749,412,2004-04-01,NA,"Male","Other","CSP50","Professional",58,0,0,0,2,0,0,0,1,6,50,0
0.094,384,2004-06-15,2004-07-19,"Male","Other","CSP48","Professional",50,0,0,0,0,0,0,0,0,4,50,0
0.198,385,2004-07-20,2004-10-01,"Male","Other","CSP48","Professional",50,0,0,0,0,0,0,0,0,4,50,0
0.249,388,2004-10-01,NA,"Male","Other","CSP48","Professional",50,0,0,0,0,0,0,0,0,4,50,0
0.333,224,2004-01-01,2004-05-01,"Male","Other","CSP47","Professional",53,0,0,0,0,0,0,1,0,11,68,0
0.666,228,2004-05-01,NA,"Male","Other","CSP47","Professional",53,0,0,0,0,0,0,1,0,11,64,0
0.11,253,2004-04-03,2004-05-13,"Male","Other","CSP50","Private+trip to office",39,0,0,0,0,0,0,0,0,6,66,0
0.633,254,2004-05-13,NA,"Male","Other","CSP50","Private+trip to office",39,0,0,0,0,0,0,0,0,6,66,0
0.546,433,2004-04-07,2004-10-24,"Male","Other","CSP50","Professional",56,0,0,0,0,0,0,0,0,7,50,0
0.178,415,2004-02-27,2004-05-01,"Male","Other","CSP21","Professional",55,0,0,0,0,0,0,0,0,6,50,0
0.666,418,2004-05-01,NA,"Male","Other","CSP21","Professional",56,0,0,0,0,0,0,0,0,6,50,0
0.319,140,2004-01-21,2004-05-16,"Male","Alone","CSP50","Private+trip to office",30,0,3357.60543806647,0,2,0,0,0,2,6,90,1
0.625,144,2004-05-16,NA,"Male","Alone","CSP50","Private+trip to office",30,0,0,1,2,0,0,0,2,6,112,0
0.293,570,2004-01-01,2004-04-17,"Male","Other","CSP50","Private",65,0,0,0,0,0,0,1,0,7,50,0
0.23,571,2004-10-08,NA,"Male","Other","CSP60","Private",67,0,0,0,0,0,0,2,0,10,50,0
0.5,323,2004-01-01,2004-07-01,"Female","Other","CSP50","Private",44,0,0,0,0,0,0,0,0,9,50,0
0.499,329,2004-07-01,NA,"Female","Other","CSP50","Private",45,0,0,0,0,0,0,0,0,9,50,0
0.764,300,2004-03-26,NA,"Male","Other","CSP22","Professional",43,0,0,1,0,0,0,0,0,6,58,0
0.293,400,2004-01-01,2004-04-17,"Male","Other","CSP50","Private+trip to office",58,0,0,1,0,0,0,2,1,7,50,0
0.195,305,2004-10-21,NA,"Male","Other","CSP55","Private+trip to office",45,0,0,0,0,0,0,0,0,6,50,0
0.1,717,2004-11-25,NA,"Male","Other","CSP60","Private",83,0,0,1,0,0,0,0,0,6,50,0
0.467,609,2004-07-13,NA,"Male","Other","CSP60","Private",79,1,0,0,1,0,0,0,0,6,50,0
0.486,658,2004-07-06,NA,"Male","Other","CSP60","Private",83,0,0,0,0,0,0,0,0,10,50,0
0.5,493,2004-01-01,2004-07-01,"Male","Other","CSP50","Private+trip to office",62,0,0,0,0,0,0,1,0,5,68,0
0.48,502,2004-07-08,NA,"Male","Other","CSP60","Private",61,0,0,0,0,0,0,2,0,4,50,0
0.066,325,2004-12-07,NA,"Male","Alone","CSP21","Professional",45,0,0,0,0,0,0,0,0,5,50,0
0.087,537,2004-11-30,NA,"Male","Other","CSP6","Professional run",62,0,0,0,0,0,0,2,0,5,50,0
0.311,416,2004-09-09,NA,"Male","Other","CSP1","Private",56,0,0,2,1,0,0,0,0,5,73,0
0.5,332,2004-01-01,2004-07-01,"Male","Other","CSP50","Private+trip to office",47,0,1144.21993957704,0,0,0,0,0,0,9,50,1
1,637,2004-01-01,NA,"Male","Other","CSP60","Private",71,0,0,0,0,0,0,1,0,3,50,0
0.211,513,2004-10-15,NA,"Female","Other","CSP60","Private",70,0,0,0,0,0,0,0,0,8,50,0
0.5,457,2004-01-01,2004-07-01,"Male","Other","CSP50","Private+trip to office",59,0,0,0,2,0,0,1,0,11,50,0
0.412,768,2004-01-01,2004-05-30,"Male","Other","CSP60","Private",82,0,0,1,0,1,0,0,0,1,50,0
0.587,772,2004-05-30,NA,"Male","Other","CSP60","Private",83,0,0,1,0,0,0,0,0,1,50,0
0.888,493,2004-01-01,2004-11-21,"Male","Other","CSP55","Private",68,0,0,0,2,0,0,1,0,6,50,0
0.5,254,2004-01-01,2004-07-01,"Male","Other","CSP55","Private+trip to office",39,0,0,0,1,0,0,0,0,10,50,0
